,Unnamed: 0,date,text,nagisa_score,laura_score,elisa_score,concordancy,id,text_clean,text_normalized
383,383,2018-04-13 00:54:16,"É errado desejar a morte da Adriana?
#OOutroLadoDoParaiso",-1,-1,-1,-1,383,É errado desejar a morte da Adriana?,É errado desejar a morte da Adriana ? 
384,384,2018-04-10 00:34:57,Todo esse sacrifício pela a Adriana?#OOutroLadoDoParaiso,-1,0,-1,-1,384,Todo esse sacrifício pela a Adriana?,Todo esse sacrifício pela a Adriana ? 
385,385,2018-04-14 00:37:26,Zzzzzzzzzzz #OOutroLadoDoParaiso,-1,0,-1,-1,385,Zzzzzzzzzzz,Zzzzzzzzzzz 
386,386,2018-04-11 01:35:49,"A Fabiana e o Renato tem que querer suco lá na casa do kray onde faz divisa com o inferno
#OOutroLadoDoParaiso",-1,0,-1,-1,386,A Fabiana e o Renato tem que querer suco lá na casa do kray onde faz divisa com o inferno,A Fabiana e o Renato tem que querer suco lá na casa do Gray onde faz divisa com o inferno 
387,387,2018-04-10 00:55:44,"AIIII ESSSA MULHER É  NOJEEEENTAAAAAA, BRUXAAAA #OOutroLadoDoParaiso",-1,-1,-1,-1,387,"AIIII ESSSA MULHER É  NOJEEEENTAAAAAA, BRUXAAAA","III Essa MULHER É NOJEEEENTAAAAAA , Bruxaria "
388,388,2018-04-14 00:56:38,"#OOutroLadoDoParaíso 
Gael é o mesmo caralho, não esquece essa merda",-1,-1,-1,-1,388,"Gael é o mesmo caralho, não esquece essa merda","Gael é o mesmo Carlo , não esquece essa merda "
389,389,2018-04-14 00:57:11,#OOutroLadoDoParaíso namorado postiço? Fala sério né Gael ... Clara é do Patrick até o final !!!,-1,0,-1,-1,389,namorado postiço? Fala sério né Gael ... Clara é do Patrick até o final !!!,Namorado postiço ? Fala sério né Gael ... Clara é do Patrick até o final ! ! ! 
390,390,2018-04-14 01:20:17,Essa Stella já tá ZzzZzZz... #OOutroLadoDoParaíso,-1,0,-1,-1,390,Essa Stella já tá ZzzZzZz...,Essa Stella já tá ZzzZzZz ... 
391,391,2018-04-13 01:18:06,"Ai, tadinho do Amaro 
#OOutroLadoDoParaiso https://t.co/Vlmbv3lfJr",-1,-1,-1,-1,391,"Ai, tadinho do Amaro","Ai , todinho do Amaro "
392,392,2018-04-10 01:05:06,Acho que essa novela ta acabando com a minha saúde. #OOutroLadoDoParaiso,-1,-1,-1,-1,392,Acho que essa novela ta acabando com a minha saúde.,Acho que essa novela está acabando com a minha saúde . 
393,393,2018-04-13 20:31:33,Jô é muito má😪. #OOutroLadoDoParaiso,-1,-1,-1,-1,393,Jô é muito má😪.,Jô é muito má😪 . 
394,394,2018-04-11 01:14:43,"Walcyr Carrasco esqueceu a relação de mãe e filho de Clara e Tomaz no churrasco 
#OOutroLadoaDoParaiso… https://t.co/lmfpeacMAW",-1,0,-1,-1,394,"Walcyr Carrasco esqueceu a relação de mãe e filho de Clara e Tomaz no churrasco 
…",Walker Carrasco esqueceu a relação de mãe e filho de Clara e Tomaz no churrasco … 
395,395,2018-04-14 00:26:05,q absurdo isso. #OOutroLadoDoParaiso,-1,-1,-1,-1,395,q absurdo isso.,Que absurdo isso . 
396,396,2018-04-12 00:14:33,"Sem paciência  pra  essa cegueira  da Adriana em relação à  Jô.
#OOutroLadoDoParaíso",-1,-1,-1,-1,396,Sem paciência  pra  essa cegueira  da Adriana em relação à  Jô.,Sem paciência pra essa cegueira da Adriana em relação à Jô . 
397,397,2018-04-13 01:35:46,"#OOutroLadodoParaíso Essa novela tá ladeira abaixo,só salva a parte de Gael e Lívia,de resto tá um xarope https://t.co/5LZBLiT3S7",-1,-1,-1,-1,397,"Essa novela tá ladeira abaixo,só salva a parte de Gael e Lívia,de resto tá um xarope","Essa novela tá ladeira abaixo , só salva a parte de Gael e Lívia , de resto tá um xarope "
398,398,2018-04-11 00:44:37,"acho esse cast de #OOutroLadoDoParaíso uma bosta sinceramente ficou muito chato esse coiso de Samuel ""virando"" hete… https://t.co/8yUXp9y63k",-1,0,-1,-1,398,"acho esse cast de  uma bosta sinceramente ficou muito chato esse coiso de Samuel ""virando"" hete…","Acho esse casta de uma bosta sinceramente ficou muito chato esse coisa de Samuel "" virando "" hete… "
399,399,2018-04-12 00:15:25,"Essa Dri é um nojo 😒 
#OoutroLadoDoParaíso ...",-1,-1,-1,-1,399,"Essa Dri é um nojo 😒 
 ...",Essa Tri é um nojo 😒 ... 
400,400,2018-04-10 05:42:33,"Vocês não acreditam que as pessoas mudam?
Só cagam regra de ódio
#OOutroLadodoParaíso",-1,-1,-1,-1,400,"Vocês não acreditam que as pessoas mudam?
Só cagam regra de ódio",Vocês não acreditam que as pessoas mudam ? Só cagam regra de ódio 
401,401,2018-04-12 00:13:55,Essa Adriana tinha que fazer a passagem. Garota insuportável. #OOutroLadoDoParaiso,-1,-1,-1,-1,401,Essa Adriana tinha que fazer a passagem. Garota insuportável.,Essa Adriana tinha que fazer a passagem . Garota insuportável . 
402,402,2018-04-12 00:13:10,Adriana insuportável #OOutroLadoDoParaíso,-1,-1,-1,-1,402,Adriana insuportável,Adriana insuportável 
403,403,2018-04-12 00:36:25,gael meu filho vc precisa fazer advocacia em 4 temporadas de HTGWM pra aprender que n se pega em prova de crime sem… https://t.co/yKHctVs7qF,-1,-1,-1,-1,403,gael meu filho vc precisa fazer advocacia em 4 temporadas de HTGWM pra aprender que n se pega em prova de crime sem…,Gael meu filho você precisa fazer advocacia em 4 temporadas de HTGWM pra aprender que não se pega em prova de crime sem… 
404,404,2018-04-12 00:24:29,Até tu Raquel contra o Patrick o q foi q ele te fez miga #OOutroLadoDoParaiso,-1,-1,-1,-1,404,Até tu Raquel contra o Patrick o q foi q ele te fez miga,Até tu Raquel contra o Patrick o que foi que ele te fez amiga 
405,405,2018-04-13 01:12:38,"Clara nem merece o Patrick, só faz o homem sofrer. #OOutroLadoDoParaiso",-1,-1,0,-1,405,"Clara nem merece o Patrick, só faz o homem sofrer.","Clara nem merece o Patrick , só faz o homem sofrer . "
406,406,2018-04-13 00:52:20,#OOutroLadoDoParaíso que mulher vaca,-1,-1,-1,-1,406,que mulher vaca,Que mulher vaca 
407,407,2018-04-13 01:16:57,"Ai tadinho do Amaro, poxaa 😢 #OOutroLadoDoParaíso",-1,-1,-1,-1,407,"Ai tadinho do Amaro, poxaa 😢","Ai todinho do Amaro , poxa 😢 "
408,408,2018-04-12 00:03:03,Vocês não merecem o ícone do Patrick. #OOutroLadoDoParaíso,-1,-1,0,-1,408,Vocês não merecem o ícone do Patrick.,Vocês não merecem o ícone do Patrick . 
409,409,2018-04-10 00:55:59,"“Esse órgão não vai vir, Pai”.

Esperamos que não. Sua chata. #OoutroLadoDoParaíso https://t.co/sstmAiwWGb",-1,0,-1,-1,409,"“Esse órgão não vai vir, Pai”.

Esperamos que não. Sua chata.","“Esse órgão não vai vir , Pai” . Esperamos que não . Sua chata . "
410,410,2018-04-13 01:13:19,"Vc sempre chega na hora errada, Gael. Aliás, vc nem deveria chegar #OOutroLadoDoParaiso",-1,-1,-1,-1,410,"Vc sempre chega na hora errada, Gael. Aliás, vc nem deveria chegar","Você sempre chega na hora errada , Gael . Aliás , você nem deveria chegar "
411,411,2018-04-12 00:33:36,"Sophia pode ter o dinheiro que for, mas tem o quarto mais brega da novela toda. #OOutroLadoDoParaiso https://t.co/1avGzqcnSY",-1,-1,-1,-1,411,"Sophia pode ter o dinheiro que for, mas tem o quarto mais brega da novela toda.",
