date,text,nagisa_score,laura_score,elisa_score
2018-04-12 00:37:24,É impressionante o quanto @WalcyrCarrasco subestima o público: Pq Sophia iria guardar o brinco como prova do crime… https://t.co/5iNvGfcvYp,-1,-1,-1
2018-04-10 00:57:09,pisou na fodida #OOutroLadoDoParaiso,-1,-1,1
2018-04-10 00:56:01,Essa Jô é uma imunda. Que mulher ridícula #OOutroLadoDoParaiso,-1,-1,-1
2018-04-12 00:13:56,Dri morre rápido #OOutroLadoDoParaíso,-1,-1,-1
2018-04-13 01:11:13,E a internet vai a loucura depois desse abraço  #OOutroLadoDoParaiso https://t.co/RHWYBFEFBg,1,0,1
2018-04-13 01:16:35,Ih Portuga que merda heim .... #OOutroLadoDoParaiso quer dizer bem feito fez por merecer se ferrou !!!,-1,-1,-1
2018-04-13 01:30:22,O Nicolau faz tudo pela Adriana. Que amor! #OOutroLadoDoParaíso,1,1,1
2018-04-14 01:24:06,"""Me arrependo por não ter sido um bom marido pra vc enquanto estávamos casados, Beth.""
Isso mesmo seu trouxa, perde… https://t.co/6BIoIKq2Uw",-1,-1,-1
2018-04-11 01:26:39,"#OOutroLadoDoParaiso Bruno: o que eu faço agora? 

VEM PRA MIM NENÉM",1,0,1
2018-04-13 00:51:23,"Um tapa foi pouco Beth, deveria ter dado uma surra digna de novela das 9 nessa piranha loira #OOutroLadoDoParaíso",-1,-1,-1
2018-04-11 00:51:27,O walcyr cria essas cenas so para satisfazer o fetiche de quem nao pode conquistar! #OOutroLadoDoParaiso https://t.co/J6JHIPNDKZ,1,0,-1
2018-04-12 00:14:54,Essa Adriana não vai morrer não @WalcyrCarrasco?Estraga a novela!Que nojo! #OOutroLadodoParaiso,-1,-1,-1
2018-04-11 01:21:52,Esse bordel da novela forma mais casal do que o Tinder e Happn juntos! #ooutroladodoparaiso,1,0,0
2018-04-12 00:24:59,"Laura é The Flash dos exames de DNA e compatibilidade de órgãos

#OOutroLadoDoParaiso",0,1,0
2018-04-13 00:49:04,meu deus a jô é uma demônia kkkk #OOutroLadoDoParaiso,1,1,1
2018-04-11 00:37:13,"#OOutroLadoDoParaiso
Só eu que queria o Samuel e o entregador de pizza?",0,0,0
2018-04-13 23:46:10,MEU DEUS A REAÇÃO DA JÔ QUANDO DESCOBRIU QUE TEM O RIM COMPATÍVEL SENDO QUE ELA NAO QUER DOAR KKKKKKKKKKKKKKKKKKKKK… https://t.co/EVX7FqJaJA,1,1,1
2018-04-10 01:24:05,Oh menina chata essa Dri #OOutroLadoDoParaiso,-1,0,-1
2018-04-10 00:56:51,"Finalmente Henrique banana fez alguma coisa!!
Vraaaaaaaaa

 #OOutroLadoDoParaiso",1,1,1
2018-04-12 00:34:06,#OOutroLadoDoParaiso 1569... Quem.prestou atençao sabe kkkkkkk,1,1,0
2018-04-14 01:25:18,Kristen Stewart de calças #OOutroLadoDoParaiso https://t.co/MJbh3nzaY6,0,0,0
2018-04-14 01:24:29,"Tu tem pé quente, desgraça! #OOutroLadodoParaiso https://t.co/HzRCeIyXZc",-1,-1,-1
2018-04-13 20:20:06,Clara volta com Patrick por descobrir que está grávida dele #OOutroLadoDoParaiso,0,0,0
2018-04-12 00:01:12,Patrick é muito injustiçado nessa novela #OOutroLadoDoParaiso,-1,-1,-1
2018-04-13 00:38:29,"O filtro desta novela tá forte, daqui a pouco ate Mercedes e Caetana vão aparecer sem rugas #OOutroLadoDoParaiso",-1,0,-1
2018-04-13 00:50:30,A única coisa certa que a Jô ta falando eh sobre a Adriana ser chata e mimada #OOutroLadoDoParaiso,-1,-1,-1
2018-04-14 01:10:57,Plantão da Globo #OOutroLadoDoParaiso https://t.co/Yjw6GPklRs,0,0,0
2018-04-11 23:54:58,Um mês para o fim #OOutroLadoDoParaíso,0,0,0
2018-04-14 00:32:53,"Mas nada supera a bizarrice de TENTAREM fazer o agressor  virar  galã/herói
A pessoa tem que beber gasolina pra ACH… https://t.co/R3p25KWawf",-1,0,-1
2018-04-12 22:26:37,#OrgulhoEPaixão &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; #OOutroLadoDoParaiso,0,0,-1
2018-04-14 01:14:09,"#OOutroLadodoParaíso tenho boas notícias, MARIANO TA VIVÍSSIMO!!!!",1,1,1
2018-04-14 22:54:06,"""Eu tenho escutado algumas vozes..."" A véia Mercedes fazendo escola #DeusSalveoRei #OOutroLadodoParaíso",-1,0,0
2018-04-10 01:16:40,minha morte agora sem falta #OOutroLadoDoParaíso,-1,0,0
2018-04-12 00:35:49,será que Gael vai ser a próxima vítima de Sofia? #OOutroLadoDoParaiso,0,0,0
2018-04-14 00:55:54,"Vamos fazer um sanduíche?
Eu prefiro um beijo! 💋
#OOutroLadoDoParaiso 
#SextaDetremuraSDV 
#DiadoBeijo",0,1,1
2018-04-13 01:02:31,Olha p mim o zé vitor poderia ser a proxima vitima da sophia #OOutroLadodoParaiso,-1,0,-1
2018-04-10 02:20:38,"Quis cena, hein, amigo.... QE ESSO ✌️✌️

#ooutroladodoparaiso https://t.co/KRvtNfBoBG",1,0,1
2018-04-10 00:30:03,"QUE BOSTA DE NOVELA. Como odeio o walcyr carrasco. Odeio!
Tava fazendo um mês q não via mais essa novela. Peguei ju… https://t.co/FeTcUsbiGL",-1,-1,-1
2018-04-13 01:37:01,"Aí Gael ❤️
#OOutroLadodoParaíso",1,1,1
2018-04-11 01:13:47,Que lindo! As mulheres do bordel tudo arrumando casamento! Aff Essa novela tá ridícula... #OOutroLadoDoParaíso,-1,0,-1
2018-04-11 01:27:40,"Alá to dizendo que essa novela ñ tem lógica, Raquel &amp; Bruno ficaram na p*nheta durante uns 100 cap e agora quando a… https://t.co/XpomNNdPnq",-1,0,-1
2018-04-14 01:05:57,Mano eu tô com medo desse cara #OOutroLadoDoParaiso,-1,-1,-1
2018-04-13 01:02:37,#OOutroLadoDoParaíso.  Delegado de Pedra Santa é menos e mais um pouco menos.,-1,0,0
2018-04-13 16:13:53,Jô mostrando a 🐍 que é... #OOutroLadoDoParaíso #Globoplay  https://t.co/xXIRA8h3rf,-1,0,0
2018-04-12 00:29:56,@eumarcussoares Eu também não acredito. #OOutroLadoDoParaíso,0,-1,-1
2018-04-12 00:14:01,"Ranço dessa Adriana. Tomara que não ache um rim e ela morra, pra largar a mão de ser tonta. #OOutroLadoDoParaíso",-1,-1,-1
2018-04-11 01:34:34,#OOutroLadoDoParaiso xodó delicado como um garimpeiro na hora de dar notícia ruim,-1,0,0
2018-04-10 01:05:08,O Samuel elogiando o Amaro é qualquer coisa de maravilhoso hahahaha #OOutroLadoDoParaiso,1,1,1
2018-04-12 00:27:52,"AGORA FALA PRA ADRIANA QUE A MULHER QUE ELA TANTO DEFENDE NÃO QUER AJUDAR ELA, BEM FEITO!! 😤
 #OOutroLadoDoParaiso",-1,-1,-1
2018-04-11 01:39:39,"""Você quer um suco? Vai tomar na sua casa..""

Clara maravilhosa hahahaha
 #OOutroLadoDoParaiso",1,0,1
2018-04-11 00:33:23,"A Cleo já foi songa minha, depois quenga e agora D Mercedes mirim #OOutroLadoDoParaíso",0,0,0
2018-04-12 00:19:00,"Eita, pegou na ferida, ama tanto mas não se ofereceu pra ajudar a menina a não morrer, me poupe #OOutroLadoDoParaíso",-1,-1,-1
2018-04-11 00:49:39,"Manas, esse sapão delícia só de cueca todo tatuado e mega forte na novela é o Felipe Tito!? ME SOCORRE PQ TÔ SEDENTA #OOutroLadoDoParaíso",1,0,1
2018-04-10 00:25:52,Não aguento mais ver Clara fazendo essas coisas #OOutroLadoDoParaiso,-1,-1,-1
2018-04-12 02:12:03,‘O Outro Lado do Paraíso’: Gael morre como herói para salvar Clara de Sophia; veja como será a cena… https://t.co/G61fSLppIE,0,1,0
2018-04-14 00:24:52,"Que sequência incrível essa da Beth, que mãezona, que mulher!!😢😢😢😢 #Ooutroladodoparaiso",1,-1,1
2018-04-11 00:55:45,"""Bonito.... Bonito, eu gostei"" (Sophia)
😂😂😂😂😂😂

#OOutroLadoDoParaíso",1,0,1
2018-04-10 01:26:12,Espero q esse pedido de perdão seja verdadeiro ❤️ #OoutroLadoDoParaíso,1,1,1
2018-04-13 01:12:32,#OOutroLadoDoParaíso tá ok que o Gael mudou mas ele não tem que ficar com a clara não,-1,-1,-1
2018-04-13 00:39:09,"Vai em paz, coach! #OOutroLadodoParaíso",0,1,1
2018-04-14 00:53:54,"#OOutroLadoDoParaíso  
Será q a Beth morre?
Morre ND vaso ruim n quebra kkk",1,0,-1
2018-04-11 00:48:12,Bruno cobrando o acordo e sedento pela Raquel. kkkk #OOutroLadoDoParaiso  #bruquel,1,0,1
2018-04-12 00:25:50,"A mascara da Jô caiu Hahahaha

#OOutroLadoDoParaiso",1,1,1
2018-04-14 00:21:26,"""Mariano tá morto,foi minha Mãe quem matou."" (Gael) #OOutroLadoDoParaíso",0,0,0
2018-04-14 00:52:38,"Eu choro igual a Clara 😢 muita emoção envolvida 

#OOutroLadoDoParaíso",-1,0,-1
2018-04-10 01:25:19,Chorando muito #OOutroLadoDoParaiso,-1,-1,-1
2018-04-10 01:18:35,Retiro todos os elogios que já fiz a #OOutroLadoDoParaiso... Essa novela é uma merda!,-1,-1,-1
2018-04-10 01:25:34,Que lição de vida essa cena da novela #OOutroLadoDoParaiso,1,1,1
2018-04-13 01:31:20,"PRECISOU DE UM TAPA DESSES PRA MONGA DA ADRIANA ACORDAR!!!
#OOutroLadoDoParaiso",-1,0,-1
2018-04-14 01:14:47,daria tudo pra saber os segredos que dona Caetana fala para as meninas kkkkkkkkkkk #OOutroLadoDoParaíso,1,0,0
2018-04-12 00:57:59,um xodó desse bicho #OOutroLadoDoParaiso https://t.co/lWPLUGEL3W,0,1,1
2018-04-14 00:34:10,"Faz tanto tempo que não assisto essa novela, porém parece que nada mudou 🙄 #OOutroLadoDoParaiso",-1,-1,0
2018-04-11 01:14:44,"As quenga e os maridu
#OOutroLadoDoParaíso",0,0,0
2018-04-12 00:25:46,GENTE A JÔ SENDO DESMASCARADA #OOutroLadoDoParaiso,1,1,0
2018-04-14 01:27:41,Será que Beatriz tá viva? #OOutroLadodoParaíso,0,0,0
2018-04-14 00:56:56,"Quando você voltar eu estarei aqui de braços abertos, pq eu te amo - Renan
MEU BENAN TA MAIS VIVO DO QUE NUNCA❤ #OOutroLadoDoParaíso",1,1,1
2018-04-11 01:22:15,"Raquel vai pro raio que te parta com essa sua indecisão... ah vaaa...
#OOutroLadoDoParaíso https://t.co/eGCvI9B6xy",-1,0,-1
2018-04-13 01:12:22,"Patrick é o man mais lindo e com mais personalidade
 #OOutroLadoDoParaiso",1,1,1
2018-04-11 01:28:29,Bruquel só me faz sofrer #OOutroLadoDoParaiso,-1,0,-1
2018-04-10 00:54:22,Eu já vi vários papéis do @fragosothiago e o Patrick é um dos melhores de sua carreira. #OOutroLadoDoParaiso,1,1,1
2018-04-13 01:13:36,"#OOutroLadoDoParaiso @WalcyrCarrasco @MauroMendoncaF eu acho que o Gael não deveria morrer não, ele teve os problem… https://t.co/Cuys6rTrNy",-1,0,0
2018-04-14 01:10:03,Meu coração parou com o plantão da globo #OOutroLadoDoParaiso,0,0,0
2018-04-11 01:07:12,"Hum, até a q novela tá interessante hoje
#OOutroLadodoParaíso https://t.co/MiZ3wKPE6s",1,0,1
2018-04-13 00:49:51,algum ator nessa novela tem uma boa dicção? pq olha #OOutroLadoDoParaíso,-1,0,-1
2018-04-11 01:31:29,#OOutroLadoDoParaiso Thiago Fragoso devia ser património Cultural QUE HOMEM MIGOS,1,0,1
2018-04-11 01:26:20,"QUE RANÇO DESSA RAQUEL, SE FODER, BRUNO É PALHAÇO É. #OOutroLadoDoParaíso",-1,0,-1
2018-04-14 00:27:10,Será q a Beth morre na cirurgia? 😨 #OOutroLadoDoParaiso,-1,-1,0
2018-04-12 12:58:48,"'Quirida', quenga só casa na novela. Você ainda vai continuar dando muito por pouco. 🐠💵

#Nicole🤷‍♀️… https://t.co/tQIlkwokEE",1,-1,0
2018-04-12 10:57:53,"Para quem não conseguiu pegar, a senha do cofre da Sophia é 1569.

#OOutroLadoDoParaiso",0,0,0
2018-04-10 01:31:51,"@FerRod Eu quero a Clara com o Patrick!! Clarick!!!
#OOutroLadoDoParaíso",1,0,0
2018-04-13 00:50:21,#OOutroLadoDoParaiso nossa que tapinha fraco,-1,0,-1
2018-04-10 01:36:33,Nádia deixando o preconceito de lado #OOutroLadoDoParaíso,1,0,1
2018-04-12 20:24:00,Quando a verdade machuca... 😞 #OOutroLadoDoParaiso https://t.co/d5vbBtcnmi,-1,-1,-1
2018-04-13 01:08:19,"Pq cobrem tanto esse gael na novela, mostrem mais esse tanquinho dele, que desperdício #OOutroLadoDoParaíso",-1,-1,-1
2018-04-12 00:39:42,As roupinhas do Gael  #OOutroLadodoParaíso https://t.co/RYYqu7kIQW,0,0,0
2018-04-10 00:47:42,Bete para de babar o ovo da tua filha ingrata!!! Clara não tinha nada q terminar com o Patrick mulher. Toma vergonh… https://t.co/4bg90xAIUv,-1,-1,-1
2018-04-11 00:34:36,"E esse núcleo do Samuel continua sem limites, que situação ridicula. #OOutroLadoDoParaiso",-1,0,-1
2018-04-11 00:41:09,"Até a louca da Bibi tinha mais amor próprio que a Suzy, nem ela aceitou ser traída #OOutroLadoDoParaiso",-1,0,-1
2018-04-12 00:04:54,Ninguém da um concelho certo pra Clara #OOutroLadoDoParaiso,-1,-1,0
2018-04-14 01:11:52,"AI MEU CORASSAUM
#OOutroLadoDoParaiso",0,0,1
2018-04-10 00:29:08,"essa Clara é muito burra, pqp #OOutroLadodoParaiso",-1,-1,-1
2018-04-11 01:18:04,"Alguém sabe o endereço do bordel? Quero ver se acho um marido tbm
#OOutroLadoDoParaíso",1,0,0
2018-04-13 01:07:11,"Patrick viajando atrás de uma solução Deus Ex Machina..
#OOutroLadoDoParaiso",0,0,0
2018-04-14 00:41:34,Cido e Samuel   #OOutroLadoDoParaiso https://t.co/zODWy25Z1Q,0,0,0
2018-04-10 01:33:52,"As vozes devem estar exaustas desse povo, tudo eles recorrem a elas, elas que salvam todo mundo. #OOutroLadoDoParaíso",-1,-1,-1
2018-04-14 03:26:58,Sérgio Guizé e Bianca Bin aparecem juntos em academia #OOutroLadoDoParaiso,0,0,0
2018-04-10 00:36:20,Gael mudou pra melhor #OOutroLadoDoParaíso,1,1,1
2018-04-14 00:53:59,#OOutroLadoDoParaíso Pareceu um concurso de burrice. A Lívia tratando a Sophia como supervó e o Gael demorando pra… https://t.co/c0YBRCqr2O,-1,0,-1
2018-04-14 00:41:24,Ih dr q aprontou #OOutroLadoDoParaiso,0,0,0
2018-04-13 01:03:56,"SOFIA VAI MATAR ZE VITOR TBM
#OOutroLadodoParaiso https://t.co/gmxcaEmNPe",0,0,0
2018-04-13 01:01:22,ESTE MULEKE NAMORADO DA SASHA PARECE O TAL VITTI... #OOutroLadoDoParaíso,0,0,0
2018-04-13 01:23:53,"Esse diálogo estranho dessa cena estranha dessa novela estranha #OOutroLadoDoParaiso tá muito estranho, a cada três… https://t.co/LNCzmTUeOg",-1,-1,-1
2018-04-12 00:25:24,Kkkkkkk olha o medo da Jô!!! #OOutroLadoDoParaíso,1,1,1
2018-04-12 00:34:36,Um cenão com um musicão! #OOutroLadoDoParaíso,1,1,1
2018-04-11 01:31:33,"Minha filha como você mesma repetiu a novela INTEIRA, PATRICK O MELHOR ADVOGADO CRIMINALISTA DO BRASIL. #OOutroLadoDoParaíso",-1,0,0
2018-04-11 01:26:11,Ahhhh Raquel v.t.n.c.!! Ahhh Bruno sai fora lindão!! #OOutroLadodoParaiso,-1,0,-1
2018-04-14 01:23:39,#OOutroLadoDoParaiso a Beth é mãe da clara quando não é o Renan e o Henrique quando não é os dois juntos,0,0,0
2018-04-13 00:58:31,"Só faltou o Henrique se chamar Luis Fernando. Pq Jo Soraya, teve. #OOutroLadoDoParaiso https://t.co/erkuq0Nf63",0,0,0
2018-04-13 21:52:33,Numa próxima novela q tiver a Bianca Bin e o Sérgio Guizé serem um casal vou shippar eles pois os dois tem química #OOutroLadoDoParaiso,1,1,1
2018-04-13 00:50:09,bate nelaaaa #OoutroLadoDoParaíso,1,-1,1
2018-04-11 01:02:58,Estou precisando de uma consulta com dona Mercedes para ela junto com eles me dizer os números de mega sena #OOutroLadodoParaiso,1,0,0
2018-04-13 01:09:04,Tadinho do Patrick 😢 #OOutroLadoDoParaíso,-1,-1,-1
2018-04-10 00:53:02,@WalcyrCarrasco Já deu pra essa Adriana vamos tirar ela do jogo tá sendo muito pedra no sapato #OOutroLadoDoParaíso,-1,-1,-1
2018-04-14 00:26:46,"""Brigada, doutor."" (Beth)
❤️Glória Pires ❤️#OOutroLadoDoParaiso https://t.co/YeCoS2X0dQ",1,0,1
2018-04-13 00:49:20,"Beth, não se humilha desse jeito viado
#OOutroLadoDoParaiso https://t.co/BYOzHVwhJK",-1,1,0
2018-04-10 01:28:26,Que pizzaria é essa gente?????? #OOutroLadoDoParaiso,1,0,1
2018-04-12 00:37:18,"Gael encontrou o brinco do Mariano,pior de tudo é saber que tua mãe é uma assassina #OOutroLadoDoParaiso",-1,-1,0
2018-04-10 01:01:41,A CLARA AMA O GAEL SIM! #OOutroLadoDoParaiso,1,1,0
2018-04-13 01:09:22,o autor não pode fazer esse tipo de jogo com meu clarick w eu não aguento #OOutroLadoDoParaiso https://t.co/SCI6lRrdrJ,-1,-1,-1
2018-04-10 01:02:51,#OOutroLadoDoParaíso o autor então tá dizendo que a mulher que apanha de um homem deve dar uma 2° chance? É isto produção?,-1,0,-1
2018-04-14 01:47:10,"Num sei por que, mas acho que a Sofia vai matar o Gael. Acho que o  Gael vai defender a Clara da Sofia e acaba morr… https://t.co/X0PXEVZmZV",0,0,0
2018-04-13 00:54:16,"É errado desejar a morte da Adriana?
#OOutroLadoDoParaiso",-1,-1,-1
2018-04-10 00:34:57,Todo esse sacrifício pela a Adriana?#OOutroLadoDoParaiso,-1,0,-1
2018-04-14 00:37:26,Zzzzzzzzzzz #OOutroLadoDoParaiso,-1,0,-1
2018-04-11 01:35:49,"A Fabiana e o Renato tem que querer suco lá na casa do kray onde faz divisa com o inferno
#OOutroLadoDoParaiso",-1,0,-1
2018-04-11 00:43:16,"Samuel, mãe dele super engraçada e a música do #PabloVitar relaxam meu final de noite!
#OoutroLadoDoParaíso",1,0,1
2018-04-11 01:12:33,MAIS UMA VAI CASAR #OoutroLadoDoParaíso,0,0,0
2018-04-10 00:55:44,"AIIII ESSSA MULHER É  NOJEEEENTAAAAAA, BRUXAAAA #OOutroLadoDoParaiso",-1,-1,-1
2018-04-10 00:44:54,"Samuel quando viu o Cido o cu não entrou uma agulha, a carne da trigrete quase tava ficando fraca. #OOutroLadoDoParaiso",1,0,0
2018-04-14 02:35:06,"Papai do Céu, me abençoa com um homem igual o Patrick, por favor 🙏🏻 #OOutroLadoDoParaiso",1,1,1
2018-04-13 00:33:11,1569 eu vi essa senha hein #OOutroLadodoParaiso,1,0,0
2018-04-14 00:56:38,"#OOutroLadoDoParaíso 
Gael é o mesmo caralho, não esquece essa merda",-1,-1,-1
2018-04-14 00:57:11,#OOutroLadoDoParaíso namorado postiço? Fala sério né Gael ... Clara é do Patrick até o final !!!,-1,0,-1
2018-04-11 01:17:52,"Essa novela 😻
#OOutroLadoDoParaíso",1,0,1
2018-04-14 00:21:37,"O Gael podia ficar com o Bruno também, assim Raquel fica livre pro Radu e Clara pro Patríck. #OOutroLadoDoParaíso",0,0,0
2018-04-14 01:20:17,Essa Stella já tá ZzzZzZz... #OOutroLadoDoParaíso,-1,0,-1
2018-04-11 23:57:06,Cadê a torcida do #Bruquel? #OOutroLadoDoParaíso https://t.co/ri5FuLeyIL,0,0,0
2018-04-10 00:29:41,"Eu quero que alguém me ame igual o Patrick ama a Clara
Aliás quero um Patrick pra mim olha que amor olha esse olhin… https://t.co/PjJKjuLeDq",1,1,1
2018-04-13 01:18:06,"Ai, tadinho do Amaro 
#OOutroLadoDoParaiso https://t.co/Vlmbv3lfJr",-1,-1,-1
2018-04-10 01:05:06,Acho que essa novela ta acabando com a minha saúde. #OOutroLadoDoParaiso,-1,-1,-1
2018-04-11 00:43:56,"Porra se o Samuel não tava elogiando com segundas intenções falando com o cara daquela forma, imagina se estivesse? #OOutroLadoDoParaíso",0,0,0
2018-04-14 23:17:08,"#Clarick
#PatrickReina
#OOutroLadoDoParaiso

Clara reata romance com Patrick e aceita se casar
Os ""shippadores"" do… https://t.co/If9Hc8ozgk",0,0,0
2018-04-13 01:30:44,agora a bonita vai tratar o nicolau bem #OOutroLadoDoParaíso,1,1,0
2018-04-13 20:31:33,Jô é muito má😪. #OOutroLadoDoParaiso,-1,-1,-1
2018-04-11 01:14:43,"Walcyr Carrasco esqueceu a relação de mãe e filho de Clara e Tomaz no churrasco 
#OOutroLadoaDoParaiso… https://t.co/lmfpeacMAW",-1,0,-1
2018-04-13 00:49:08,betty ama se humilhar  #OOutroLadoDoParaíso,0,0,0
2018-04-14 00:26:05,q absurdo isso. #OOutroLadoDoParaiso,-1,-1,-1
2018-04-11 01:29:38,Fabiana safada!! #OOutroLadoDoParaiso,0,0,-1
2018-04-13 00:57:05,"""tem coisa que é melhor não entender"" #OoutroLadoDoParaíso",0,0,0
2018-04-13 00:50:18,"Até que enfimmmm um tapaaa
#OoutroLadoDoParaiso",1,0,1
2018-04-14 00:41:15,Esse Samuel não sossega essa periquita #OOutroLadoDoParaíso,-1,0,0
2018-04-12 00:14:33,"Sem paciência  pra  essa cegueira  da Adriana em relação à  Jô.
#OOutroLadoDoParaíso",-1,-1,-1
2018-04-12 00:21:15,Precisava de uma Dona Mercedes na minha vida para me benzer e mostrar os caminho #OOutroLadoDoParaíso,1,1,1
2018-04-13 01:35:46,"#OOutroLadodoParaíso Essa novela tá ladeira abaixo,só salva a parte de Gael e Lívia,de resto tá um xarope https://t.co/5LZBLiT3S7",-1,-1,-1
2018-04-13 01:07:27,Vai Patrick! Vai buscar Beatriz pra salvar a Clara! #OOutroLadodoParaiso,1,0,1
2018-04-11 00:44:37,"acho esse cast de #OOutroLadoDoParaíso uma bosta sinceramente ficou muito chato esse coiso de Samuel ""virando"" hete… https://t.co/8yUXp9y63k",-1,0,-1
2018-04-13 00:38:50,Mais uma vez o IFES me impedindo de aproveitar as coisas boas da vida/ver a Gloria atuar❤ #OOutroLadoDoParaíso,1,1,1
2018-04-13 01:27:43,"MDS TOMA ADRIANA , A JÔ Q TU AMAVA #OOutroLadodoParaíso",1,0,1
2018-04-11 01:30:48,"UAU
ESSA CARA DO PATRICK
#OOutroLadodoParaiso https://t.co/p2n9oYyYib",0,0,1
2018-04-14 01:19:50,"Estela e Amaro

#OOutroLadoDoParaíso https://t.co/IyKW2dNhGH",0,0,0
2018-04-12 00:15:25,"Essa Dri é um nojo 😒 
#OoutroLadoDoParaíso ...",-1,-1,-1
2018-04-11 01:38:19,"Patrick promete à Clara que vencerá os embustes  e ele cumprirá a promessa. Patrick é gênio.
#OOutroLadoDoParaiso… https://t.co/giJHXy5GgP",1,0,1
2018-04-10 05:42:33,"Vocês não acreditam que as pessoas mudam?
Só cagam regra de ódio
#OOutroLadodoParaíso",-1,-1,-1
2018-04-12 00:13:55,Essa Adriana tinha que fazer a passagem. Garota insuportável. #OOutroLadoDoParaiso,-1,-1,-1
2018-04-12 00:35:49,"1569?! Ué, a senha era outra... #OOutroLadoDoParaíso",0,-1,0
2018-04-13 04:31:18,"#PatrickXRaquel
#OOutroLadoDoParaíso
Eu shippo",1,1,1
2018-04-12 00:13:10,Adriana insuportável #OOutroLadoDoParaíso,-1,-1,-1
2018-04-12 00:36:25,gael meu filho vc precisa fazer advocacia em 4 temporadas de HTGWM pra aprender que n se pega em prova de crime sem… https://t.co/yKHctVs7qF,-1,-1,-1
2018-04-14 00:26:33,"Hahahahaha! Força Fernanda Montenegro, estamos com você querida 🌹😘✊🏾 #OOutroLadoDoParaíso https://t.co/8s9bXDxGbL",1,1,1
2018-04-12 00:24:29,Até tu Raquel contra o Patrick o q foi q ele te fez miga #OOutroLadoDoParaiso,-1,-1,-1
2018-04-14 01:10:12,#OOutroLadoDoParaíso caraca vai atacar a Síria... Jesus!,0,0,0
2018-04-13 01:12:38,"Clara nem merece o Patrick, só faz o homem sofrer. #OOutroLadoDoParaiso",-1,-1,0
2018-04-12 00:26:04,caiu a máscara da Jô #OOutroLadoDoParaiso,1,1,0
2018-04-11 01:01:59,Fico pensando se o fato de Cleo herdar o dom de Mercedes de ouvir vozes é um indicativo de que Mercedes pode morrer… https://t.co/75N8fWH4NT,0,0,0
2018-04-13 00:49:53,Seja macho Henrique e dê uns tapas na Jô. #OOutroLadoDoParaíso,-1,0,0
2018-04-14 00:49:19,Eita sophia chegou #OOutroLadoDoParaiso,0,0,0
2018-04-13 00:52:20,#OOutroLadoDoParaíso que mulher vaca,-1,-1,-1
2018-04-11 01:02:51,A Cléo tem o mesmo dom da avó 😍😍 #OOutroLadoDoParaíso,1,0,1
2018-04-13 01:16:57,"Ai tadinho do Amaro, poxaa 😢 #OOutroLadoDoParaíso",-1,-1,-1
2018-04-10 00:09:09,Já pode começar #OOutroLadoDoParaiso,1,0,1
2018-04-12 00:03:03,Vocês não merecem o ícone do Patrick. #OOutroLadoDoParaíso,-1,-1,0
2018-04-12 00:26:16,"A Jo se negando a doar o rim pra Adriana e eu só lembro da música : ""Tudo o que você faz um dia volta pra você..."" #OOutroLadoDoParaíso",1,-1,0
2018-04-14 00:55:28,"Pensou se no final o Gael revela que continua um crápula e nunca mudou, igual o Felipe Barreto em #ODonoDoMundo  #OOutroLadoDoParaíso",0,0,0
2018-04-10 01:12:03,Eliane com esse bebê tomara que eu exploda de amor 😍 #OoutroLadoDoParaíso,1,1,1
2018-04-12 00:09:39,Xodó jogando a merda no ventilador #OOutroLadoDoParaiso,0,-1,0
2018-04-10 00:55:59,"“Esse órgão não vai vir, Pai”.

Esperamos que não. Sua chata. #OoutroLadoDoParaíso https://t.co/sstmAiwWGb",-1,0,-1
2018-04-10 01:40:15,"Meu. ..eu amo esse instrumental mas nunca acho a versão oficial ,só no YouTube editada ...
#OOutroLadoDoParaiso https://t.co/xiP1sLarl1",1,1,1
2018-04-14 00:53:17,"#OOutroLadodoParaíso
Beth dizendo que faria pela Clara o que está fazendo pela Adriana https://t.co/NWiZHVVztz",0,0,0
2018-04-13 01:13:19,"Vc sempre chega na hora errada, Gael. Aliás, vc nem deveria chegar #OOutroLadoDoParaiso",-1,-1,-1
2018-04-12 00:33:36,"Sophia pode ter o dinheiro que for, mas tem o quarto mais brega da novela toda. #OOutroLadoDoParaiso https://t.co/1avGzqcnSY",-1,-1,-1
